设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性
S67F·2·YT05·BJNN064·0506,039211949,2021-05-04 12:00:21,东经,119.0627400,北纬,37.7311100,0,223,12,34.5,4.155,2613,4,4,0.9,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-04 10:00:40,东经,119.0628500,北纬,37.7310100,0,328,5,23.87,4.077,191,10,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-04 08:00:42,东经,119.0234400,北纬,37.7294500,0,0,9,26.25,4.071,3096,11,0.7,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-04 06:00:42,东经,119.0254800,北纬,37.7296700,0,48,9,30.16,4.08,2556,8,1.1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-04 04:00:43,东经,119.0628700,北纬,37.7310000,0,0,3,26.63,4.083,15,9,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-04 02:00:25,东经,119.0626800,北纬,37.7310000,4,89,24,24.25,4.095,464,4,2.9,1,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-04 00:00:42,东经,119.0250600,北纬,37.7295500,0,343,4,25.4,4.095,2282,6,1.7,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 22:00:43,东经,119.0248300,北纬,37.7297700,0,73,4,28.62,4.116,3480,6,1.2,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 20:00:26,东经,119.0270100,北纬,37.7228200,0,276,61,24.76,4.122,2318,4,1.7,1,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 18:00:42,东经,119.0235900,北纬,37.7229200,0,0,8,26.01,4.125,3671,14,0.7,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 14:00:43,东经,119.0238800,北纬,37.7231500,0,350,9,26.86,4.131,549,4,1.6,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 12:00:43,东经,119.0627900,北纬,37.7310600,0,296,5,26,4.146,535,8,1.6,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 08:00:42,东经,119.0227800,北纬,37.7294000,0,0,9,24.12,4.149,2190,12,0.7,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 06:00:42,东经,119.0253700,北纬,37.7297200,0,170,15,28.25,4.158,2552,6,1.6,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 04:00:43,东经,119.0628700,北纬,37.7309800,0,144,1,24.21,4.161,57,6,1.2,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 02:00:21,东经,119.0628600,北纬,37.7310000,0,26,5,23.87,4.185,41,6,1.5,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-03 00:00:42,东经,119.0628800,北纬,37.7309900,0,229,3,25.32,4.185,801,10,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 22:00:42,东经,119.0254900,北纬,37.7296600,0,249,1,27.53,4.194,1684,8,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 20:00:43,东经,119.0209700,北纬,37.7238400,0,0,3,27.05,4.203,1506,10,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 18:00:17,东经,119.0236500,北纬,37.7227100,0,299,5,32.37,4.212,709,7,2.2,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 16:00:42,东经,119.0226200,北纬,37.7224400,0,0,6,21.56,4.2,2578,12,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 14:00:42,东经,119.0233200,北纬,37.7216000,1.8,151,12,37.84,4.206,652,5,1.7,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 12:00:42,东经,119.0628300,北纬,37.7311000,0,335,11,39.87,4.206,1433,9,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 08:00:42,东经,119.0628400,北纬,37.7309700,0,0,11,23.5,4.146,3242,10,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 06:00:42,东经,119.0256000,北纬,37.7297400,0,198,20,27.25,4.155,988,6,1.2,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 04:00:43,东经,119.0243900,北纬,37.7297400,0,125,5,26.42,4.161,2736,5,1.2,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 02:00:23,东经,119.0629400,北纬,37.7308500,3,339,1,24.82,4.173,41,5,2.7,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-02 00:00:42,东经,119.0628400,北纬,37.7309800,0,0,2,24.73,4.173,18,12,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 22:00:23,东经,119.0628000,北纬,37.7309300,0,142,14,25.71,4.185,455,4,2.1,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 20:00:42,东经,119.0628500,北纬,37.7310400,0,0,0,24.5,4.197,3789,14,0.7,0.6,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 18:00:25,东经,119.0629000,北纬,37.7310400,0,208,2,27.88,4.212,2718,4,1.7,1,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 16:00:42,东经,119.0236800,北纬,37.7229500,0,174,12,33.71,4.206,2349,8,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 14:00:42,东经,119.0237000,北纬,37.7227900,0,39,8,30.52,4.206,1568,4,2.4,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 12:00:42,东经,119.0627500,北纬,37.7311300,0,0,6,38.5,4.197,1243,9,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 10:00:42,东经,119.0629700,北纬,37.7309900,0,0,2,25.98,4.092,1201,6,1.8,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 08:00:42,东经,119.0628300,北纬,37.7310100,0,0,0,25.75,4.08,1419,8,1,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 06:00:42,东经,119.0628400,北纬,37.7310300,0,152,18,22.63,4.083,4073,6,1.2,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 04:00:42,东经,119.0253800,北纬,37.7296400,0,98,8,25.75,4.092,2219,6,1.2,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 02:00:44,东经,119.0251100,北纬,37.7295700,0,0,2,27.62,4.098,369,8,1.3,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-05-01 00:00:22,东经,119.0261100,北纬,37.7294200,0,351,4,27.87,4.122,1143,4,1.5,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 22:00:42,东经,119.0255300,北纬,37.7297000,0,0,0,27.75,4.122,2173,11,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 20:00:35,东经,119.0627900,北纬,37.7310100,0,0,3,25.62,4.131,844,7,1,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 18:00:16,东经,119.0628000,北纬,37.7309900,0,181,8,19.4,4.137,3744,8,1.4,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 16:00:42,东经,119.0237800,北纬,37.7228100,0,0,6,26.15,4.116,2712,13,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 14:00:21,东经,119.0235700,北纬,37.7228300,0,341,6,28.5,4.113,619,4,2.2,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 12:00:42,东经,119.0628400,北纬,37.7310000,0,0,11,28.25,4.092,2116,12,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 10:00:23,东经,119.0629400,北纬,37.7309500,0,345,5,27.76,4.089,2222,4,2.7,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 08:00:43,东经,119.0627900,北纬,37.7310400,0,339,7,23.03,4.071,90,8,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 06:00:45,东经,119.0252300,北纬,37.7296600,0,0,51,28.87,4.077,1175,3,2.9,1,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 04:00:42,东经,119.0253000,北纬,37.7295000,0,231,11,28.4,4.095,2626,6,1.2,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 02:00:42,东经,119.0238100,北纬,37.7227600,0,16,7,25.87,4.101,1272,10,0.9,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-30 00:00:42,东经,119.0263100,北纬,37.7295100,0,250,3,25.87,4.107,3619,7,1.4,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 22:00:43,东经,119.0283300,北纬,37.7296300,0,166,4,28.13,4.116,3217,6,1.2,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 20:00:17,东经,119.0628600,北纬,37.7310500,0,137,0,23.58,4.131,2164,5,1.8,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 18:00:43,东经,119.0628000,北纬,37.7311100,0,156,7,29.45,4.137,4081,8,1.2,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 16:00:25,东经,119.0629300,北纬,37.7309600,0,334,25,24.75,4.11,2339,4,2.1,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 14:01:16,东经,119.0628700,北纬,37.7310400,0,12,8,30.62,4.061,0,7,1.3,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 12:00:25,东经,119.0627200,北纬,37.7311700,0,265,10,33,4.056,1175,4,4.2,0.9,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 10:00:43,东经,119.0628800,北纬,37.7310500,0,0,8,27.87,4.001,2229,11,0.7,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 08:00:21,东经,119.0627500,北纬,37.7309900,0,157,6,25.82,4.023,3396,4,1.7,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 06:00:42,东经,119.0253800,北纬,37.7296700,0,0,11,26.07,4.023,856,10,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 04:00:43,东经,119.0260400,北纬,37.7294700,0,0,5,25.87,4.038,1883,9,1.1,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 02:00:18,东经,119.0236700,北纬,37.7228600,0,130,11,23.35,4.053,2854,4,2,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-29 00:00:42,东经,119.0151800,北纬,37.7261800,0,0,1,25.5,4.05,2759,8,1.1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 22:00:43,东经,119.0262500,北纬,37.7222400,0,71,1,27.78,4.067,1817,4,3.1,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 20:00:17,东经,119.0237400,北纬,37.7227100,1.6,293,4,31.03,4.077,842,4,3.8,0.8,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 18:00:42,东经,119.0209400,北纬,37.7235900,0,309,2,36,4.047,2406,9,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 16:00:16,东经,119.0629200,北纬,37.7309800,0,32,9,37.21,3.963,1495,6,1.4,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 14:00:42,东经,119.0628700,北纬,37.7310400,0,0,9,43.83,3.909,857,11,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 12:00:43,东经,119.0628000,北纬,37.7313500,1.7,177,0,38.38,3.837,2236,5,1.3,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 10:00:16,东经,119.0629400,北纬,37.7310000,0,0,8,41.87,3.819,807,5,1.3,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 08:00:42,东经,119.0628400,北纬,37.7310400,0,0,4,29.62,3.786,3233,9,0.9,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 06:00:42,东经,119.0148500,北纬,37.7258100,0,323,6,27.87,3.792,1385,7,1.3,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 04:00:43,东经,119.0151000,北纬,37.7258800,0,354,6,29.15,3.798,144,8,1,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 02:00:17,东经,119.0151300,北纬,37.7258200,0,307,0,25.87,3.804,1230,6,1.6,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-28 00:00:42,东经,119.0237400,北纬,37.7227200,0,0,4,28.37,3.801,3920,10,0.9,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 22:00:43,东经,119.0239300,北纬,37.7227700,0,101,11,28.5,3.807,20,5,1.6,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 20:00:25,东经,119.0237800,北纬,37.7226600,0,105,10,29.57,3.816,143,4,3.8,0.9,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 18:00:17,东经,119.0152900,北纬,37.7257500,0,229,7,37.37,3.822,1334,7,1.2,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 16:00:42,东经,119.0628100,北纬,37.7309600,0,213,13,22.5,3.81,3232,11,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 14:00:26,东经,119.0629000,北纬,37.7309800,0,63,8,39.25,3.798,1945,5,1.8,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 12:00:23,东经,119.0627600,北纬,37.7311300,0,0,0,29.72,3.774,1828,4,3.8,0.9,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 10:01:09,东经,119.0628400,北纬,37.7310600,0,5,2,28.12,3.759,2894,8,1.1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 08:00:16,东经,119.0629300,北纬,37.7309800,0,4,0,27.25,3.777,1926,4,1.7,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 06:00:42,东经,119.0628700,北纬,37.7310600,0,0,9,28.76,3.777,3807,13,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 04:00:18,东经,119.0150100,北纬,37.7257900,0,159,9,29.31,3.783,530,4,1.9,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 02:00:42,东经,119.0148700,北纬,37.7258100,0,19,0,26.62,3.777,824,11,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-27 00:00:18,东经,119.0237000,北纬,37.7228100,0,28,0,27.5,3.783,831,5,2.2,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 22:00:42,东经,119.0239500,北纬,37.7222300,0,0,3,27.36,3.78,1692,7,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 20:00:18,东经,119.0236300,北纬,37.7227700,1.6,359,1,28,3.792,599,5,3.6,0.8,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 18:00:16,东经,119.0239600,北纬,37.7227300,0,310,0,24.87,3.792,208,9,1.1,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 16:00:42,东经,119.0154500,北纬,37.7256100,0,337,7,25.95,3.783,60,14,0.7,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 14:00:42,东经,119.0235200,北纬,37.7225200,0,332,13,21.98,3.786,4086,7,1.2,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 12:00:42,东经,119.0628700,北纬,37.7310300,0,0,1,29.68,3.789,2421,7,1.8,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 10:00:42,东经,119.0237500,北纬,37.7226200,0,18,6,29.62,3.789,2331,10,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 06:00:42,东经,119.0149500,北纬,37.7257300,0,78,12,27.98,3.789,2388,11,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 04:00:43,东经,119.0152400,北纬,37.7258400,0,203,7,27.62,3.792,2467,7,1.1,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 02:00:19,东经,119.0238300,北纬,37.7227200,0,350,3,29.36,3.798,1173,4,2.2,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-26 00:00:42,东经,119.0238400,北纬,37.7225300,0,0,2,26.87,3.801,3185,5,1.6,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 22:01:03,东经,119.0238600,北纬,37.7223400,0,166,2,31.62,3.801,0,5,1.2,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 20:00:17,东经,119.0235300,北纬,37.7228200,0,281,6,28.87,3.819,1580,5,3.6,0.8,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 18:00:16,东经,119.0499500,北纬,37.7311300,0,350,4,25.37,3.819,104,8,1.1,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 16:00:42,东经,119.0623400,北纬,37.7312500,0,0,9,24.62,3.801,704,12,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 14:00:22,东经,119.0627300,北纬,37.7309300,2,232,21,32.87,3.807,1400,4,2.9,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 12:00:42,东经,119.0631300,北纬,37.7319500,0,310,5,32.87,3.774,1366,8,1.4,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 10:00:42,东经,119.0631600,北纬,37.7318300,0,0,11,27.1,3.765,1481,10,1.2,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 08:00:42,东经,119.0627700,北纬,37.7310200,0,293,11,24.38,3.762,511,11,0.7,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 06:00:42,东经,119.0237400,北纬,37.7227100,0,0,7,23.15,3.762,3945,6,1.4,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 04:00:42,东经,119.0238600,北纬,37.7225100,0,212,10,25,3.768,2764,7,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 02:00:32,东经,119.0238100,北纬,37.7227200,0,329,3,27.5,3.774,609,5,2.5,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-25 00:00:42,东经,119.0236800,北纬,37.7224200,0,341,3,28.37,3.774,2649,9,0.9,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 22:00:43,东经,119.0234700,北纬,37.7228500,0,0,9,26.38,3.777,4000,8,1.1,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 20:00:22,东经,119.0234900,北纬,37.7226800,0,54,37,27.51,3.786,2073,4,3.7,0.9,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 18:00:17,东经,119.0238000,北纬,37.7226800,0,343,0,30.71,3.786,171,7,1.2,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 16:00:42,东经,119.0629800,北纬,37.7320100,0,0,9,31.27,3.774,1453,12,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 12:00:42,东经,119.0628700,北纬,37.7309600,0,0,1,29.5,3.747,1389,10,0.9,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 10:00:43,东经,119.0628600,北纬,37.7310500,0,0,0,27.25,3.744,2307,12,0.7,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 08:00:22,东经,119.0628100,北纬,37.7310200,0,290,4,25.87,3.753,3882,4,1.6,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 06:00:42,东经,119.0272400,北纬,37.7295100,0,212,10,28.91,3.75,3025,8,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 04:00:43,东经,119.0272400,北纬,37.7295700,0,0,8,28.62,3.756,71,5,1.5,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 02:00:27,东经,119.0264900,北纬,37.7296200,0,232,0,24.68,3.759,2356,4,4.3,0.9,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-24 00:00:51,东经,119.0238100,北纬,37.7227600,0,0,6,27,3.759,178,7,1,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 22:00:35,东经,119.0238000,北纬,37.7227700,0,0,8,25.87,3.768,3133,4,1.4,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 20:00:43,东经,119.0236100,北纬,37.7229200,0,0,3,26.62,3.768,1016,9,0.8,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 18:00:16,东经,119.0230600,北纬,37.7224600,2.3,129,3,26,3.777,2509,6,3.9,0.8,C,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 16:00:42,东经,119.0236800,北纬,37.7227900,0,37,13,31.62,3.774,281,10,0.9,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 14:00:20,东经,119.0239600,北纬,37.7228600,0,161,22,31.25,3.78,695,5,1.6,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 12:00:42,东经,119.0221600,北纬,37.7227100,0,297,7,28.98,3.756,1216,11,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 10:00:42,东经,119.0624800,北纬,37.7312600,0,0,1,27.12,3.753,595,13,0.7,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 08:00:17,东经,119.0504700,北纬,37.7311100,1.9,173,2,28.23,3.759,716,5,1.5,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 06:00:43,东经,119.0504500,北纬,37.7314000,0,0,5,28.7,3.756,2058,6,1.3,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 02:00:16,东经,119.0236900,北纬,37.7226400,0,353,0,28.46,3.768,1869,6,1.7,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-23 00:00:42,东经,119.0236900,北纬,37.7226300,0,0,2,26.25,3.762,3570,13,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 22:00:21,东经,119.0237800,北纬,37.7225300,0,260,3,27.25,3.768,3262,4,2.6,0.8,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 20:00:42,东经,119.0235700,北纬,37.7228500,0,18,8,30.12,3.765,3504,11,0.7,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 18:00:16,东经,119.0236400,北纬,37.7227900,0,182,3,31.75,3.774,3384,7,1.4,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 16:00:43,东经,119.0223700,北纬,37.7226100,0,0,9,25.25,3.768,274,11,1,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 14:00:23,东经,119.0236400,北纬,37.7226900,2.1,147,22,27.97,3.774,2775,4,1.9,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 12:00:24,东经,119.0238900,北纬,37.7227200,0,258,5,27.5,3.774,540,4,2.7,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 10:00:42,东经,119.0499300,北纬,37.7311700,0,51,5,25.87,3.771,2598,13,0.6,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 08:00:25,东经,119.0239100,北纬,37.7229700,0,0,5,26.87,3.774,3334,4,1.6,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 06:00:42,东经,119.0238600,北纬,37.7227900,0,0,8,30.82,3.777,451,10,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 04:00:43,东经,119.0263000,北纬,37.7221800,0,0,5,28.75,3.78,3676,13,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 02:00:17,东经,119.0242800,北纬,37.7217700,0,0,1,30.15,3.789,1798,6,1.4,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-22 00:00:42,东经,119.0237600,北纬,37.7225300,0,133,0,26.9,3.78,1756,11,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 22:00:43,东经,119.0235900,北纬,37.7229000,0,186,4,28.62,3.783,917,9,0.9,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 20:00:16,东经,119.0221100,北纬,37.7238400,0,104,3,28.87,3.798,3942,5,1.7,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 18:00:42,东经,119.0235900,北纬,37.7227400,0,159,4,29,3.792,183,10,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 16:00:25,东经,119.0167500,北纬,37.7254500,0,277,2,30.25,3.795,2441,4,2.1,0.9,B,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 14:00:42,东经,119.0171300,北纬,37.7254100,0,354,1,31.4,3.795,2993,8,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 12:00:52,东经,119.0168900,北纬,37.7258100,0,8,5,30.62,3.795,1868,8,1,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 10:00:16,东经,119.0238800,北纬,37.7231300,0,187,10,27.85,3.807,2057,5,1.3,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 08:00:42,东经,119.0239200,北纬,37.7230500,0,0,5,27.12,3.801,1740,10,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 06:00:42,东经,119.0237700,北纬,37.7229300,0,0,8,29,3.804,2072,11,0.7,0.6,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 04:00:16,东经,119.0500600,北纬,37.7310600,0,261,5,28.02,3.813,3020,6,1.4,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 02:00:42,东经,119.0254300,北纬,37.7218900,0,0,0,29.87,3.81,1889,13,0.8,0.7,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-21 00:00:42,东经,119.0248000,北纬,37.7219200,0,67,3,28.48,3.816,514,8,0.9,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-20 22:00:43,东经,119.0237300,北纬,37.7226600,0,0,3,29.12,3.822,3819,5,1.5,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-20 20:00:17,东经,119.0237400,北纬,37.7226700,1.5,142,1,30.35,3.831,463,5,1.5,0.9,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-20 18:00:31,东经,119.0237400,北纬,37.7228700,0,208,3,32.25,3.828,63,8,1.3,0.8,A,可用
S67F·2·YT05·BJNN064·0506,039211949,2021-04-20 16:00:42,东经,119.0236400,北纬,37.7226900,0,157,15,32.68,3.828,157,9,1,0.8,A,可用
