设备,IMEI,时间,东西,经度,南北,纬度,速度,航向,高度,温度,电压,运动量,卫星,HDOP,VDOP,精度,有效性,,纬度,经度,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 18:01,东经,119.29646,北纬,25.55318,1.5,215,32,36.61,4.188,92,6,1.3,0.8,A,可用,,25.55318,119.29646,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 16:02,东经,119.29644,北纬,25.55261,1.5,285,2,37.59,4.149,173,6,1,0.8,A,可用,,25.55261,119.29644,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 14:01,东经,119.29679,北纬,25.55249,1.5,6,8,35.4,4.061,372,5,2.3,0.9,B,可用,,25.55249,119.29679,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 12:01,东经,119.29613,北纬,25.55266,0,319,12,30.87,3.957,451,7,1.3,0.8,A,可用,,25.55266,119.29613,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 10:00,东经,119.29585,北纬,25.55252,0,0,35,28.87,3.936,749,6,1.8,0.9,B,可用,,25.55252,119.29585,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 8:00,东经,119.29678,北纬,25.55271,0,20,2,27.35,3.933,1274,7,1.1,0.9,A,可用,,25.55271,119.29678,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 6:01,东经,119.30309,北纬,25.56321,0,217,21,26.05,3.924,2898,6,1.8,0.8,B,可用,,25.56321,119.30309,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 4:00,东经,119.30298,北纬,25.5631,0,0,14,26.05,3.948,2595,7,1,0.9,A,可用,,25.5631,119.30298,gps
S15M·C67·N066·190621_211126,39053549,2021/1/30 2:00,东经,119.30319,北纬,25.563,0,198,17,25.87,3.963,2552,6,2.8,4.5,B,可用,,25.563,119.30319,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 22:00,东经,119.30318,北纬,25.56322,0,41,82,22.37,4.034,1856,6,1,0.9,A,可用,,25.56322,119.30318,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 20:00,东经,119.29697,北纬,25.55273,2.3,204,11,28.75,4.05,3075,5,2.5,0.9,B,可用,,25.55273,119.29697,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 18:00,东经,119.29684,北纬,25.55263,0,201,23,29.75,4.026,1166,7,1,0.8,A,可用,,25.55263,119.29684,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 16:01,东经,119.29703,北纬,25.55268,1.8,303,4,35.9,3.978,269,5,1.1,0.8,A,可用,,25.55268,119.29703,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 14:00,东经,119.29761,北纬,25.55296,0,197,18,34,3.942,134,6,1.4,0.8,A,可用,,25.55296,119.29761,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 12:00,东经,119.29621,北纬,25.55272,0,106,1,32.37,3.906,410,9,0.9,0.7,A,可用,,25.55272,119.29621,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 10:00,东经,119.29642,北纬,25.55257,0,31,14,30.63,3.879,1090,8,1,0.8,A,可用,,25.55257,119.29642,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 8:01,东经,119.29688,北纬,25.55265,0,37,34,27,3.543,1317,7,1.3,0.9,A,可用,,25.55265,119.29688,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 6:01,东经,119.30311,北纬,25.56289,0,215,30,25.38,3.885,2588,6,1.3,0.8,A,可用,,25.56289,119.30311,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 4:00,东经,119.30334,北纬,25.56324,0,60,54,27.01,3.924,2542,8,0.9,0.9,A,可用,,25.56324,119.30334,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 2:00,东经,119.30323,北纬,25.56314,0,0,3,26.52,3.924,2690,8,0.9,0.7,A,可用,,25.56314,119.30323,gps
S15M·C67·N066·190621_211126,39053549,2021/1/29 0:01,东经,119.30306,北纬,25.56326,0,187,1,27.12,3.909,3591,8,1,0.8,A,可用,,25.56326,119.30306,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 20:01,东经,119.29567,北纬,25.55244,0,193,20,28.65,3.948,1037,6,1.5,0.9,A,可用,,25.55244,119.29567,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 18:00,东经,119.29613,北纬,25.55252,0,106,19,33.11,3.969,146,7,0.9,0.7,A,可用,,25.55252,119.29613,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 12:00,东经,119.29657,北纬,25.55219,0,122,18,31.82,3.84,824,7,1,0.8,A,可用,,25.55219,119.29657,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 10:00,东经,119.2915,北纬,25.55898,0,124,42,29.75,3.819,2512,8,1,0.8,A,可用,,25.55898,119.2915,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 8:00,东经,119.29152,北纬,25.55927,0,284,1,29.5,3.819,1285,8,0.9,0.9,A,可用,,25.55927,119.29152,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 6:01,东经,119.30306,北纬,25.56322,0,296,16,30.73,3.813,1580,6,1.3,0.9,A,可用,,25.56322,119.30306,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 4:00,东经,119.30299,北纬,25.56307,0,111,5,29.26,3.828,2098,7,1.1,0.9,A,可用,,25.56307,119.30299,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 2:00,东经,119.30328,北纬,25.56317,0,155,12,28.87,3.846,2522,7,1.2,0.9,A,可用,,25.56317,119.30328,gps
S15M·C67·N066·190621_211126,39053549,2021/1/28 0:00,东经,119.30315,北纬,25.56319,0,0,48,28.72,3.849,2773,5,1.9,0.9,B,可用,,25.56319,119.30315,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 22:00,东经,119.30322,北纬,25.56316,0,337,8,28.5,3.852,2519,8,0.9,0.9,A,可用,,25.56316,119.30322,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 20:00,东经,119.29735,北纬,25.55301,0,0,29,31.06,3.858,1661,5,1.8,0.9,B,可用,,25.55301,119.29735,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 18:00,东经,119.29549,北纬,25.55428,0,0,12,33,3.855,775,6,0.9,0.8,A,可用,,25.55428,119.29549,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 16:00,东经,119.29528,北纬,25.55344,0,119,35,38.5,3.837,264,7,1,0.8,A,可用,,25.55344,119.29528,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 14:00,东经,119.29393,北纬,25.55519,0,177,1,35.12,3.786,375,7,1,0.8,A,可用,,25.55519,119.29393,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 12:00,东经,119.29137,北纬,25.55926,1.9,340,11,30.76,3.768,652,6,1.2,0.8,A,可用,,25.55926,119.29137,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 10:00,东经,119.29189,北纬,25.55915,0,143,7,22.53,3.753,240,6,1.7,0.9,B,可用,,25.55915,119.29189,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 8:02,东经,119.29156,北纬,25.5601,2.4,0,17,27.43,3.744,1585,7,1.3,0.8,A,可用,,25.5601,119.29156,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 6:01,东经,119.30296,北纬,25.56291,0,203,18,28.25,3.756,2242,4,2.9,0.9,B,可用,,25.56291,119.30296,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 4:02,东经,119.30296,北纬,25.5631,0,228,31,26.87,3.759,2418,4,2.2,0.9,B,可用,,25.5631,119.30296,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 2:02,东经,119.30304,北纬,25.56315,0,62,13,31.87,3.771,0,3,2.4,1,B,可用,,25.56315,119.30304,gps
S15M·C67·N066·190621_211126,39053549,2021/1/27 0:00,东经,119.30295,北纬,25.5634,1.8,22,13,23.37,3.789,2909,7,1.6,0.9,A,可用,,25.5634,119.30295,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 22:02,东经,119.30309,北纬,25.5632,0,82,21,28,3.789,2776,3,2.1,1,B,可用,,25.5632,119.30309,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 18:01,东经,119.29675,北纬,25.55281,1.6,59,0,28.87,3.81,990,4,2.5,0.9,B,可用,,25.55281,119.29675,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 16:03,东经,119.29681,北纬,25.55288,0,277,2,32.62,3.792,0,4,2,0.9,B,可用,,25.55288,119.29681,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 12:00,东经,119.29118,北纬,25.55973,0,118,20,35.62,3.777,218,4,1.6,1,A,可用,,25.55973,119.29118,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 10:01,东经,119.29102,北纬,25.55988,0,137,39,31.16,3.756,1050,5,2.3,0.9,B,可用,,25.55988,119.29102,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 8:02,东经,119.29184,北纬,25.56002,0,117,0,29,3.756,1379,6,1,0.9,A,可用,,25.56002,119.29184,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 4:00,东经,119.30302,北纬,25.56316,0,4,5,27.98,3.786,1920,6,1.9,0.9,B,可用,,25.56316,119.30302,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 2:01,东经,119.3032,北纬,25.56347,3.7,7,5,32.37,3.786,0,4,3,0.9,B,可用,,25.56347,119.3032,gps
S15M·C67·N066·190621_211126,39053549,2021/1/26 0:03,东经,119.30305,北纬,25.56318,0,239,17,33.91,3.792,0,6,1.1,0.9,A,可用,,25.56318,119.30305,gps
S15M·C67·N066·190621_211126,39053549,2021/1/25 20:02,东经,119.29688,北纬,25.55257,0,178,24,29.75,3.84,2056,5,2.3,0.9,B,可用,,25.55257,119.29688,gps
S15M·C67·N066·190621_211126,39053549,2021/1/25 18:01,东经,119.2952,北纬,25.55247,2.3,235,97,32,3.852,878,6,4.2,0.9,C,可用,,25.55247,119.2952,gps
S15M·C67·N066·190621_211126,39053549,2021/1/25 16:01,东经,119.29709,北纬,25.55255,0,107,6,33.87,3.834,897,4,4.8,0.9,C,可用,,25.55255,119.29709,gps
S15M·C67·N066·190621_211126,39053549,2021/1/25 12:00,东经,119.29718,北纬,25.55234,0,219,5,35.62,3.804,2963,6,1.1,0.8,A,可用,,25.55234,119.29718,gps
S15M·C67·N066·190621_211126,39053549,2021/1/25 10:03,东经,119.29692,北纬,25.55261,3.6,207,6,27.87,3.756,7,7,1.4,0.9,A,可用,,25.55261,119.29692,gps
S15M·C67·N066·190621_211126,39053549,2021/1/25 6:01,东经,119.29636,北纬,25.55268,0,68,0,28.75,3.798,345,5,2,0.9,B,可用,,25.55268,119.29636,gps
S15M·C67·N066·190621_211126,39053549,2021/1/25 0:01,东经,119.16572,北纬,25.44825,0,326,13,24.75,3.855,1919,3,2.8,1,B,可用,,25.44825,119.16572,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 22:01,东经,119.16132,北纬,25.44722,0,177,65,24.1,3.861,1388,3,2.8,1,B,可用,,25.44722,119.16132,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 20:01,东经,119.11566,北纬,25.41438,2.3,123,248,27.75,3.885,1752,6,1,0.9,A,可用,,25.41438,119.11566,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 18:01,东经,119.11685,北纬,25.41493,0,289,21,29.95,3.918,634,4,2.2,0.9,B,可用,,25.41493,119.11685,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 14:01,东经,119.12598,北纬,25.40073,0,106,37,32.62,3.843,393,4,5.6,0.9,C,可用,,25.40073,119.12598,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 12:02,东经,119.11672,北纬,25.41353,0,155,4,30.37,3.816,991,8,0.9,0.8,A,可用,,25.41353,119.11672,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 10:00,东经,119.11638,北纬,25.41376,0,103,12,30.33,3.813,2073,5,1.6,0.9,A,可用,,25.41376,119.11638,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 8:01,东经,119.11665,北纬,25.41535,0,0,0,34.11,3.819,0,6,1.3,0.9,A,可用,,25.41535,119.11665,gps
S15M·C67·N066·190621_211126,39053549,2021/1/24 6:02,东经,119.16461,北纬,25.44872,1.5,338,52,24.88,3.825,1256,4,2.3,1,B,可用,,25.44872,119.16461,gps
S15M·C67·N066·190621_211126,39053549,2021/1/23 20:00,东经,119.13609,北纬,25.39299,0,0,9,27,3.954,2263,6,1.4,0.9,A,可用,,25.39299,119.13609,gps
S15M·C67·N066·190621_211126,39053549,2021/1/23 18:01,东经,119.13367,北纬,25.39658,0,41,3,31.32,3.963,541,4,3,0.9,B,可用,,25.39658,119.13367,gps
S15M·C67·N066·190621_211126,39053549,2021/1/23 16:01,东经,119.13496,北纬,25.39387,0,83,6,28.75,3.942,853,4,2.5,0.9,B,可用,,25.39387,119.13496,gps
S15M·C67·N066·190621_211126,39053549,2021/1/23 12:00,东经,119.13548,北纬,25.39329,0,0,8,31.37,3.84,1974,5,1.5,0.9,A,可用,,25.39329,119.13548,gps
S15M·C67·N066·190621_211126,39053549,2021/1/23 10:03,东经,119.13423,北纬,25.39621,0,254,1,31.83,3.813,0,5,1.6,0.9,A,可用,,25.39621,119.13423,gps
S15M·C67·N066·190621_211126,39053549,2021/1/23 8:01,东经,119.13299,北纬,25.39844,1.6,287,2,28,3.84,1510,4,1.7,0.9,B,可用,,25.39844,119.13299,gps
S15M·C67·N066·190621_211126,39053549,2021/1/23 0:02,东经,119.16418,北纬,25.44881,0,208,3,34.62,3.897,0,4,2,0.9,B,可用,,25.44881,119.16418,gps
S15M·C67·N066·190621_211126,39053549,2021/1/22 22:00,东经,119.16366,北纬,25.44866,0,38,1,27.13,3.936,1093,5,1.7,0.9,B,可用,,25.44866,119.16366,gps
S15M·C67·N066·190621_211126,39053549,2021/1/22 20:01,东经,119.29682,北纬,25.55271,0,308,23,30.88,3.933,1460,6,1.8,0.9,B,可用,,25.55271,119.29682,gps
S15M·C67·N066·190621_211126,39053549,2021/1/22 10:02,东经,119.29623,北纬,25.55278,0,181,17,32.12,3.93,0,6,2.4,1,B,可用,,25.55278,119.29623,gps
S15M·C67·N066·190621_211126,39053549,2021/1/22 8:01,东经,119.30453,北纬,25.56122,0,106,36,30.61,3.948,2838,4,1.6,0.9,A,可用,,25.56122,119.30453,gps
S15M·C67·N066·190621_211126,39053549,2021/1/22 6:01,东经,119.30464,北纬,25.56106,1.8,196,12,28.03,3.978,3684,6,1.8,0.9,B,可用,,25.56106,119.30464,gps
S15M·C67·N066·190621_211126,39053549,2021/1/22 0:00,东经,119.34727,北纬,25.53365,0,156,17,27.37,4.104,900,3,2.9,1,B,可用,,25.53365,119.34727,gps
S15M·C67·N066·190621_211126,39053549,2021/1/21 22:03,东经,119.29462,北纬,25.55941,0,206,8,29.75,4.092,934,4,1.6,0.9,A,可用,,25.55941,119.29462,gps
S15M·C67·N066·190621_211126,39053549,2021/1/21 8:01,东经,119.29169,北纬,25.56021,0,198,6,29.57,4.11,825,5,3.7,0.9,C,可用,,25.56021,119.29169,gps
S15M·C67·N066·190621_211126,39053549,2021/1/21 2:02,东经,119.40539,北纬,25.49577,0,325,5,29.26,4.131,1203,6,2.6,0.9,B,可用,,25.49577,119.40539,gps
S15M·C67·N066·190621_211126,39053549,2021/1/20 14:07,东经,119.30509,北纬,25.56128,0,181,68,54.88,4.101,0,4,1.9,1,B,可用,,25.56128,119.30509,gps
S15M·C67·N066·190621_211126,39053549,2021/1/20 8:01,东经,119.29179,北纬,25.56064,3.3,178,29,28.85,4.116,163,4,6.8,0.9,C,可用,,25.56064,119.29179,gps
S15M·C67·N066·190621_211126,39053549,2021/1/19 20:01,东经,119.2916,北纬,25.56006,0,240,24,28.36,4.179,2364,4,1.8,0.9,B,可用,,25.56006,119.2916,gps
S15M·C67·N066·190621_211126,39053549,2021/1/18 8:03,东经,119.30238,北纬,25.55371,0,49,404,32.55,4.077,0,4,1.5,1,A,可用,,25.55371,119.30238,gps
S15M·C67·N066·190621_211126,39053549,2021/1/18 2:02,东经,119.27593,北纬,25.52287,0,75,36,26.4,4.14,877,5,1.6,0.9,A,可用,,25.52287,119.27593,gps
S15M·C67·N066·190621_211126,39053549,2021/1/17 20:02,东经,119.30438,北纬,25.55411,0,76,213,24,4.17,489,4,2.2,1,B,可用,,25.55411,119.30438,gps
S15M·C67·N066·190621_211126,39053549,2021/1/16 2:01,东经,119.42493,北纬,25.51504,0,155,16,34.75,4.053,0,5,4.4,0.9,C,可用,,25.51504,119.42493,gps
S15M·C67·N066·190621_211126,39053549,2021/1/14 14:02,东经,119.30408,北纬,25.55531,0,250,31,35.5,4.131,1139,4,2,1,B,可用,,25.55531,119.30408,gps
S15M·C67·N066·190621_211126,39053549,2021/1/14 8:01,东经,119.30396,北纬,25.55518,0,165,11,20.12,4.113,824,4,1.8,0.9,B,可用,,25.55518,119.30396,gps
S15M·C67·N066·190621_211126,39053549,2021/1/14 2:02,东经,119.4354,北纬,25.50375,0,182,2,27.5,4.146,229,7,1,0.8,A,可用,,25.50375,119.4354,gps
S15M·C67·N066·190621_211126,39053549,2021/1/13 20:01,东经,119.30434,北纬,25.55534,0,119,14,29.25,4.179,1746,5,1.4,1,A,可用,,25.55534,119.30434,gps
S15M·C67·N066·190621_211126,39053549,2021/1/13 14:01,东经,119.30431,北纬,25.55679,0,260,65,32.76,4.137,622,4,3.6,1,C,可用,,25.55679,119.30431,gps
S15M·C67·N066·190621_211126,39053549,2021/1/13 8:02,东经,119.29949,北纬,25.54966,0,94,6,25.37,4.113,3756,6,2.1,0.9,B,可用,,25.54966,119.29949,gps
S15M·C67·N066·190621_211126,39053549,2021/1/12 14:04,东经,119.29973,北纬,25.54972,0,99,43,39.25,4.08,0,4,1.8,0.9,B,可用,,25.54972,119.29973,gps
S15M·C67·N066·190621_211126,39053549,2021/1/11 2:04,东经,119.3042,北纬,25.55673,0,157,57,33.71,4.071,0,6,1.1,0.9,A,可用,,25.55673,119.3042,gps
S15M·C67·N066·190621_211126,39053549,2021/1/10 14:01,东经,119.30618,北纬,25.55562,0,124,7,30.21,4.209,3521,4,1.8,0.9,B,可用,,25.55562,119.30618,gps
S15M·C67·N066·190621_211126,39053549,2021/1/10 2:01,东经,119.42451,北纬,25.4973,0,9,39,20.98,4.173,460,4,3.7,0.9,C,可用,,25.4973,119.42451,gps
S15M·C67·N066·190621_211126,39053549,2021/1/9 14:01,东经,119.30701,北纬,25.55955,1.7,146,58,30.87,4.137,185,5,2,0.9,B,可用,,25.55955,119.30701,gps
S15M·C67·N066·190621_211126,39053549,2021/1/9 2:02,东经,119.42567,北纬,25.50082,0,30,34,22.48,4.041,3809,4,3.4,0.9,B,可用,,25.50082,119.42567,gps
S15M·C67·N066·190621_211126,39053549,2021/1/8 14:02,东经,119.3078,北纬,25.55818,0,105,8,29.25,3.903,1610,5,1.5,0.8,A,可用,,25.55818,119.3078,gps
S15M·C67·N066·190621_211126,39053549,2021/1/4 14:03,东经,119.30928,北纬,25.55666,0,112,23,44.5,4.074,0,5,1.4,0.9,A,可用,,25.55666,119.30928,gps
S15M·C67·N066·190621_211126,39053549,2021/1/3 14:01,东经,119.3098,北纬,25.55716,0,149,106,35.86,3.93,3643,5,2.4,1,B,可用,,25.55716,119.3098,gps
S15M·C67·N066·190621_211126,39053549,2021/1/2 14:03,东经,119.30793,北纬,25.55783,1.9,33,17,32.5,3.861,3588,5,2.4,1,B,可用,,25.55783,119.30793,gps
S15M·C67·N066·190621_211126,39053549,2021/1/1 14:02,东经,119.30784,北纬,25.55771,0,325,65,34.81,3.813,3385,4,1.9,1,B,可用,,25.55771,119.30784,gps
S15M·C67·N066·190621_211126,39053549,2021/1/1 2:02,东经,119.27283,北纬,25.52515,0,312,6,23.31,3.759,1590,5,2.2,0.9,B,可用,,25.52515,119.27283,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/30 20:03,东经,113.53306,北纬,30.27807,0,28,12,30.37,3.405,402,7,1.1,0.8,A,可用,,30.27807,113.53306,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/30 0:26,东经,113.53848,北纬,30.31294,0,78,59,27.13,3.357,557,5,1.4,0.9,A,可用,,30.31294,113.53848,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/21 12:02,东经,113.55609,北纬,30.29387,0,284,5,29.37,3.252,2277,4,1.6,1,A,可用,,30.29387,113.55609,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/21 10:03,东经,113.55686,北纬,30.29787,0,269,12,30.37,3.432,1098,4,1.4,0.9,A,可用,,30.29787,113.55686,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/21 8:03,东经,113.55682,北纬,30.29771,0,1,21,28,3.615,0,11,0.8,0.8,A,可用,,30.29771,113.55682,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/21 6:05,东经,113.55073,北纬,30.29549,0,355,34,30.25,3.678,0,3,3.9,1,C,可用,,30.29549,113.55073,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/21 0:03,东经,113.55031,北纬,30.2953,0,345,37,34.12,3.738,0,5,2.2,0.9,B,可用,,30.2953,113.55031,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/20 20:03,东经,113.60701,北纬,30.28349,2.4,117,3,34.12,3.777,0,5,1.5,0.9,A,可用,,30.28349,113.60701,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/20 8:03,东经,113.59527,北纬,30.26314,0,187,9,22.12,3.819,952,5,3.1,0.9,B,可用,,30.26314,113.59527,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/20 2:16,东经,113.55072,北纬,30.29603,0,132,98,46.75,3.846,0,4,1.5,0.9,A,可用,,30.29603,113.55072,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/19 20:07,东经,113.54869,北纬,30.25432,0,62,35,40.15,4.086,0,5,1.7,0.9,B,可用,,30.25432,113.54869,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/19 14:07,东经,113.59895,北纬,30.26432,0,283,12,53.5,4.001,0,4,2.3,0.9,B,可用,,30.26432,113.59895,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/18 20:01,东经,113.59236,北纬,30.26788,0,359,21,25.55,4.086,519,5,2.7,0.9,B,可用,,30.26788,113.59236,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/18 8:01,东经,113.59406,北纬,30.26342,0,77,9,23.37,3.954,3018,7,1,0.8,A,可用,,30.26342,113.59406,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/18 2:01,东经,113.54826,北纬,30.30003,0,49,1,23,3.972,1112,7,1.2,0.8,A,可用,,30.30003,113.54826,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/17 20:01,东经,113.59948,北纬,30.28144,1.7,257,20,24.37,4.032,2405,6,1.5,0.8,A,可用,,30.28144,113.59948,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/17 14:01,东经,113.59488,北纬,30.26321,0,120,11,31.17,3.819,742,7,0.9,0.8,A,可用,,30.26321,113.59488,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/17 2:01,东经,113.53037,北纬,30.30153,0,267,31,23.87,3.768,1007,5,1.5,0.9,A,可用,,30.30153,113.53037,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/16 20:01,东经,113.59541,北纬,30.26357,0,172,21,22.5,3.78,3503,5,1.3,0.8,A,可用,,30.26357,113.59541,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/16 14:04,东经,113.59892,北纬,30.26453,0,275,87,28.62,3.753,2328,4,1.3,0.9,A,可用,,30.26453,113.59892,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/16 2:01,东经,113.54839,北纬,30.29981,0,183,30,24.5,3.75,3218,5,1.5,0.9,A,可用,,30.29981,113.54839,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/15 20:05,东经,113.59852,北纬,30.26463,0,224,11,28,3.771,4083,5,1.3,0.9,A,可用,,30.26463,113.59852,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/15 14:04,东经,113.59474,北纬,30.26326,2.7,314,14,39.95,3.696,0,4,4.6,0.9,C,可用,,30.26326,113.59474,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/15 8:03,东经,113.59515,北纬,30.2632,0,320,20,27.87,3.612,3110,5,3.4,1,B,可用,,30.2632,113.59515,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/14 14:03,东经,113.5996,北纬,30.26341,0,6,113,35.8,3.741,0,4,4.8,0.9,C,可用,,30.26341,113.5996,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/13 20:06,东经,113.59538,北纬,30.26379,0,267,36,37.75,3.756,0,5,3.9,0.9,C,可用,,30.26379,113.59538,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/13 14:08,东经,113.59897,北纬,30.26397,0,274,52,42.62,3.762,0,4,2.2,1,B,可用,,30.26397,113.59897,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/12 14:03,东经,113.5958,北纬,30.26123,4.1,275,32,27.37,3.798,3528,5,3.9,0.9,C,可用,,30.26123,113.5958,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/12 8:04,东经,113.59927,北纬,30.2648,1.5,233,10,26.26,3.768,0,6,2.1,0.9,B,可用,,30.2648,113.59927,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/12 2:04,东经,113.59108,北纬,30.26889,0,19,151,24.55,3.798,2775,4,2.7,1,B,可用,,30.26889,113.59108,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/11 20:04,东经,113.60707,北纬,30.28347,0,251,6,26.97,3.825,2749,3,2.8,1,B,可用,,30.28347,113.60707,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/11 8:02,东经,113.59542,北纬,30.26308,0,167,14,25.37,3.711,2543,4,2.6,1,B,可用,,30.26308,113.59542,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/11 2:03,东经,113.59114,北纬,30.26871,2.1,240,11,24.17,3.735,4043,6,1.5,0.9,A,可用,,30.26871,113.59114,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/10 20:06,东经,113.59585,北纬,30.26182,0,180,133,30.87,3.75,0,4,2.5,0.9,B,可用,,30.26182,113.59585,gps
S52M·F03·N071·190617_210803复现,38515050,2021/1/10 8:03,东经,113.5984,北纬,30.26356,0,129,251,33.12,3.642,0,3,3.2,1,B,可用,,30.26356,113.5984,gps
