Lat,Lon,source
30.67248,113.67625,gps
30.67246,113.67536,gps
30.67725,113.67692,gps
30.67022,113.68032,gps
30.67454,113.67043,gps
30.67404,113.67019,gps
30.67727,113.67684,gps
30.67344,113.67953,gps
30.67664,113.68831,gps
30.67583,113.6945,gps
30.67691,113.68821,gps
30.67525,113.67645,gps
30.67667,113.68713,gps
30.39081,114.72467,gps
30.39135,114.71492,gps
30.39034,114.71506,gps
30.39044,114.71516,gps
30.39163,114.71464,gps
30.39045,114.72478,gps
30.39067,114.72458,gps
30.3911,114.72464,gps
30.3948,114.72083,gps
30.39152,114.72408,gps
30.39097,114.72424,gps
30.70763,114.73592,gps
30.68841,114.72934,gps
30.68838,114.72992,gps
30.69577,114.7314,gps
30.68861,114.72906,gps
30.36362,113.92654,gps
30.36356,113.92663,gps
30.39747,113.92114,gps
30.36322,113.92677,gps
30.35774,113.94666,gps
30.36104,113.92452,gps
30.37934,113.87429,gps
30.36379,113.92649,gps
30.37948,113.8745,gps
30.36353,113.92667,gps
30.36352,113.92657,gps
30.36294,113.92693,gps
30.40011,113.92733,gps
30.37934,113.87436,gps
30.3613,113.92235,gps
30.37939,113.87423,gps
30.36357,113.92654,gps
30.36169,113.92728,gps
30.37914,113.87437,gps
30.36269,113.9268,gps
30.3636,113.92659,gps
30.37863,113.87442,gps
30.36137,113.92737,gps
30.37859,113.87452,gps
30.36373,113.92641,gps
30.36326,113.92684,gps
30.37732,113.87453,gps
30.31479,114.22385,gps
30.29414,114.22077,gps
30.31471,114.22388,gps
30.30807,114.22256,gps
30.31951,114.22406,gps
30.29012,114.20493,gps
30.31479,114.22387,gps
30.29415,114.22057,gps
30.3147,114.22392,gps
30.29463,114.22115,gps
30.31467,114.22374,gps
30.30831,114.22587,gps
30.31451,114.22392,gps
30.30792,114.22266,gps
30.31479,114.22357,gps
30.29469,114.22224,gps
30.31486,114.22385,gps
30.29491,114.22152,gps
30.31481,114.22361,gps
30.2946,114.22108,gps
30.30154,114.22072,gps
30.31933,114.22401,gps
30.30395,114.22673,gps
30.31841,114.22885,gps
30.30005,114.22191,gps
30.31836,114.22905,gps
30.30039,114.22211,gps
30.32038,114.22507,gps
30.30395,114.22721,gps
30.31912,114.22477,gps
30.30194,114.2209,gps
30.31515,114.23607,gps
30.29002,114.20587,gps
30.31834,114.22903,gps
30.29992,114.22189,gps
30.31833,114.22895,gps
30.31828,114.22903,gps
30.30002,114.22202,gps
30.31829,114.229,gps
30.31832,114.22912,gps
30.31553,114.23154,gps
30.31544,114.23203,gps
30.31539,114.23186,gps
30.31833,114.22895,gps
30.31823,114.22909,gps
30.31827,114.22908,gps
30.30074,114.22207,gps
30.30272,114.21803,gps
30.31829,114.22895,gps
30.3202,114.22545,gps
30.31416,114.2281,gps
30.31421,114.22777,gps
30.32164,114.23472,gps
30.30081,114.222,gps
30.32059,114.22556,gps
30.31496,114.23513,gps
30.3012,114.22279,gps
30.30323,114.22746,gps
30.31155,114.22257,gps
30.31822,114.22909,gps
30.30073,114.22321,gps
29.24325,112.8427,gps
29.48657,112.81216,gps
29.36141,112.95715,gps
30.55137,116.97147,gps
30.55115,116.97137,gps
30.51107,116.84798,gps
30.51069,116.84776,gps
30.55024,116.97083,gps
30.56191,116.97453,gps
30.5591,116.97129,gps
30.56164,116.97556,gps
30.5133,116.89471,gps
30.55699,116.97153,gps
30.56103,116.97399,gps
30.55997,116.97809,gps
30.55698,116.97144,gps
30.55698,116.97189,gps
30.55877,116.97146,gps
30.56,116.97242,gps
30.55984,116.9761,gps
30.56102,116.97709,gps
30.56012,116.97552,gps
30.56021,116.97731,gps
30.56009,116.97475,gps
30.56092,116.97719,gps
30.55941,116.97616,gps
30.56037,116.97689,gps
30.55963,116.97585,gps
30.55838,116.97769,gps
30.55829,116.97277,gps
30.56038,116.97652,gps
30.55957,116.97619,gps
29.69773,116.12984,gps
29.30722,116.1353,gps
29.30803,116.13486,gps
29.33291,116.12038,gps
29.3557,116.14162,gps
29.30653,116.1357,gps
29.32893,116.11782,gps
29.35632,116.14206,gps
29.3127,116.13324,gps
29.31336,116.13583,gps
29.30128,116.13761,gps
29.35563,116.14178,gps
29.30607,116.13469,gps
29.30257,116.13638,gps
29.30272,116.136,gps
29.32853,116.11746,gps
29.30906,116.13399,gps
29.30618,116.13435,gps
29.32777,116.11697,gps
29.32802,116.1168,gps
29.30785,116.13409,gps
29.30321,116.13628,gps
29.30319,116.13625,gps
29.30121,116.13659,gps
30.79161,113.92387,gps
30.79095,113.92487,gps
30.79042,113.92567,gps
30.76186,113.94876,gps
30.79131,113.924,gps
30.79114,113.92432,gps
30.79021,113.92554,gps
30.79074,113.92455,gps
30.79144,113.92402,gps
30.79158,113.92366,gps
30.79136,113.92409,gps
30.79084,113.92458,gps
30.79204,113.92252,gps
30.79186,113.92397,gps
30.79123,113.92437,gps
30.79225,113.9229,gps
30.79193,113.92258,gps
30.79103,113.92132,gps
30.79083,113.9246,gps
30.79239,113.92238,gps
30.79236,113.92202,gps
30.79216,113.92235,gps
30.79064,113.92442,gps
30.79194,113.9224,gps
30.79185,113.92358,gps
30.79243,113.9222,gps
30.8191,113.97092,gps
30.81881,113.97179,gps
30.79037,113.92541,gps
30.79073,113.92484,gps
30.79078,113.92489,gps
30.79059,113.92571,gps
30.79052,113.92529,gps
29.72053,113.57918,gps
29.65566,113.56635,gps
30.29705,113.84492,gps
30.13638,113.77876,gps
30.29676,113.84489,gps
30.31504,113.86541,gps
30.29188,113.84839,gps
30.31495,113.8674,gps
30.31519,113.86554,gps
30.31462,113.8672,gps
30.31484,113.86602,gps
30.31493,113.86732,gps
30.31496,113.86587,gps
30.31465,113.86717,gps
30.31509,113.86596,gps
30.31485,113.86595,gps
30.30962,113.85814,gps
30.31488,113.8659,gps
30.30962,113.85815,gps
30.31479,113.86589,gps
30.29625,113.84505,gps
30.3148,113.86592,gps
30.29601,113.84395,gps
30.31498,113.86579,gps
30.29754,113.8428,gps
30.31504,113.86584,gps
30.29715,113.84229,gps
30.31492,113.86594,gps
30.30984,113.85917,gps
30.30933,113.85918,gps
30.30933,113.85907,gps
30.29733,113.84209,gps
30.31501,113.86607,gps
30.29678,113.84193,gps
30.31495,113.86592,gps
30.30954,113.85941,gps
30.315,113.86588,gps
30.30941,113.85947,gps
30.31502,113.86584,gps
30.31808,113.86764,gps
30.31495,113.86593,gps
30.31807,113.86752,gps
30.31489,113.86588,gps
30.31475,113.86591,gps
30.31469,113.86591,gps
30.30937,113.85901,gps
30.31471,113.86584,gps
30.33276,113.83316,gps
30.31463,113.86599,gps
30.33284,113.833,gps
30.3147,113.86581,gps
30.3333,113.83689,gps
30.31487,113.86539,gps
23.86548,117.59964,gps
23.86217,117.59821,gps
23.89673,117.56993,gps
23.86367,117.60084,gps
23.89904,117.60171,gps
23.86351,117.60112,gps
23.86775,117.59803,gps
23.8639,117.60094,gps
23.86543,117.60017,gps
23.88824,117.59544,gps
23.89883,117.60177,gps
23.88835,117.59524,gps
23.8989,117.60197,gps
23.8883,117.59579,gps
23.89912,117.60117,gps
23.88828,117.59577,gps
23.89906,117.60172,gps
23.88854,117.59593,gps
23.89893,117.60162,gps
23.89917,117.58733,gps
23.899,117.60197,gps
23.86381,117.60145,gps
23.8806,117.58597,gps
23.86798,117.59866,gps
23.87584,117.58992,gps
23.86824,117.59805,gps
23.88067,117.58495,gps
23.87815,117.58894,gps
23.87619,117.5907,gps
23.87719,117.58995,gps
23.88793,117.59423,gps
23.89454,117.5993,gps
23.89487,117.5984,gps
23.89884,117.58479,gps
23.89504,117.5985,gps
23.8976,117.58772,gps
23.89486,117.59866,gps
23.89912,117.58569,gps
23.89472,117.59918,gps
23.89458,117.57175,gps
23.89437,117.56988,gps
23.89372,117.56957,gps
23.89094,117.56822,gps
23.89207,117.56922,gps
23.8921,117.56815,gps
23.89224,117.56759,gps
23.89266,117.56747,gps
23.89526,117.57073,gps
29.05755,113.02861,gps
29.05781,113.02912,gps
29.01503,112.9832,gps
29.01484,112.98318,gps
29.05911,113.02775,gps
29.05722,113.02847,gps
29.01493,112.98313,gps
29.05684,113.02829,gps
29.05605,113.02873,gps
29.05775,113.02923,gps
29.05739,113.02814,gps
29.28464,112.88505,gps
29.48709,112.81965,gps
29.49084,112.81133,gps
29.27936,112.87711,gps
29.28085,112.88035,gps
29.48696,112.81814,gps
29.48651,112.81478,gps
29.48727,112.81698,gps
29.24441,112.8375,gps
29.05734,113.04978,gps
29.05705,113.0504,gps
29.08045,113.05642,gps
29.21611,112.81487,gps
28.96367,113.00571,gps
28.96335,113.00497,gps
28.95814,112.97816,gps
28.96321,113.00488,gps
28.96311,113.00468,gps
28.96308,113.00439,gps
28.96341,113.00436,gps
28.95809,112.97816,gps
28.96369,113.00291,gps
28.96354,113.00535,gps
28.96337,113.00422,gps
28.96378,113.00536,gps
28.96329,113.00386,gps
28.96353,113.00417,gps
29.49195,112.81769,gps
29.25178,112.84716,gps
22.48,113.99295,gps
22.47975,113.99329,gps
22.48887,114.03508,gps
22.48975,114.03579,gps
22.47981,113.99311,gps
22.47993,113.99297,gps
22.48007,113.99297,gps
22.47977,113.99303,gps
22.47686,113.99069,gps
22.49643,114.01039,gps
22.49377,114.00928,gps
22.49318,114.01603,gps
22.49617,114.02894,gps
22.49608,114.02885,gps
22.49604,114.02893,gps
22.49648,114.02421,gps
22.48004,113.99303,gps
22.49595,114.02681,gps
22.49627,114.02576,gps
22.49288,114.0173,gps
22.493,114.0165,gps
22.4939,114.01357,gps
22.49301,114.01559,gps
22.49645,114.02751,gps
22.49653,114.02757,gps
22.49612,114.02619,gps
22.47856,113.99242,gps
22.48014,113.99319,gps
22.49615,114.02532,gps
22.49615,114.0253,gps
22.49656,114.02635,gps
22.49573,114.02594,gps
22.49009,114.03374,gps
22.49586,114.02504,gps
22.49356,114.01582,gps
22.49563,114.01481,gps
22.49647,114.02581,gps
22.48061,113.9923,gps
22.4964,114.02441,gps
22.4967,114.02522,gps
22.48075,113.99376,gps
22.4798,113.99273,gps
22.48136,113.9912,gps
22.495,114.0239,gps
22.48027,113.99268,gps
22.48076,113.9932,gps
22.49575,114.02567,gps
22.47868,113.98985,gps
22.48026,113.99282,gps
22.48007,113.99292,gps
22.47994,113.99291,gps
22.47973,113.99281,gps
22.49091,114.0107,gps
22.48921,114.03411,gps
22.47999,113.99309,gps
22.47557,113.9887,gps
22.48008,113.99272,gps
22.47835,113.99211,gps
22.48932,114.03431,gps
22.49622,114.02325,gps
22.48018,113.993,gps
22.47996,113.99236,gps
22.47392,113.98755,gps
22.47874,113.99207,gps
22.47975,113.99249,gps
22.4752,113.98896,gps
22.4767,113.9883,gps
22.47994,113.99216,gps
22.4958,114.02936,gps
22.49007,114.03375,gps
22.49016,114.03365,gps
22.49552,114.02675,gps
22.47943,113.99278,gps
22.48846,113.99696,gps
22.49556,114.02153,gps
22.49453,114.02274,gps
22.48791,114.00797,gps
22.49317,114.01371,gps
22.49464,114.01308,gps
22.49351,114.015,gps
22.49547,114.02706,gps
23.39683,116.55581,gps
23.42948,116.53557,gps
23.41712,116.53221,gps
23.42067,116.54054,gps
23.42118,116.54038,gps
29.20054,116.52905,gps
29.20162,116.52757,gps
28.27892,121.12576,gps
28.27303,121.12444,gps
28.27609,121.12332,gps
28.27598,121.12339,gps
28.27455,121.12395,gps
28.2736,121.12464,gps
28.29178,121.13459,gps
28.26017,121.1385,gps
28.27997,121.12476,gps
28.27466,121.12434,gps
28.2823,121.12117,gps
28.27628,121.13403,gps
28.27951,121.13691,gps
28.28111,121.15479,gps
28.2729,121.13565,gps
28.28043,121.11845,gps
28.27421,121.12422,gps
28.27374,121.12422,gps
28.27267,121.12474,gps
28.29132,121.13071,gps
28.27484,121.12389,gps
28.27535,121.12366,gps
28.29031,121.12374,gps
28.27457,121.12391,gps
28.26888,121.11806,gps
28.27346,121.12408,gps
28.27373,121.124,gps
28.2762,121.11704,gps
28.27436,121.12378,gps
28.27503,121.12373,gps
28.27487,121.12384,gps
28.27362,121.12444,gps
28.28537,121.12483,gps
28.27327,121.12482,gps
28.29072,121.13367,gps
28.27722,121.13327,gps
28.27509,121.15134,gps
28.28579,121.12548,gps
28.29136,121.13103,gps
28.27251,121.12129,gps
28.28589,121.12542,gps
28.2906,121.134,gps
28.2739,121.12482,gps
28.28589,121.12559,gps
28.2858,121.1255,gps
29.02008,116.19946,gps
29.04754,116.18015,gps
29.0541,116.17862,gps
29.05088,116.16983,gps
29.05095,116.10249,gps
29.05126,116.10106,gps
29.05525,116.10626,gps
29.0507,116.17155,gps
28.85926,116.28519,gps
28.89107,116.2757,gps
28.58841,116.43564,gps
29.03866,116.12372,gps
29.0388,116.12364,gps
29.05009,116.1702,gps
29.03897,116.12341,gps
29.03606,116.12587,gps
29.03881,116.13084,gps
29.04988,116.17047,gps
29.01339,116.187,gps
29.04869,116.17803,gps
29.04002,116.17333,gps
29.03834,116.17358,gps
29.11413,115.9459,gps
29.14841,115.96366,gps
29.14568,116.13445,gps
29.23521,116.32639,gps
29.23499,116.32617,gps
29.23501,116.32618,gps
29.16702,116.16843,gps
29.23458,116.32563,gps
29.23679,116.32298,gps
29.23524,116.32569,gps
29.1623,116.16402,gps
29.2352,116.3243,gps
29.2352,116.32301,gps
29.23497,116.32599,gps
29.1509,116.13168,gps
29.1243,115.94296,gps
29.12422,115.94151,gps
29.12182,115.94175,gps
29.12553,115.94209,gps
29.14039,115.9572,gps
29.14278,115.95738,gps
29.12199,115.94111,gps
29.12163,115.9419,gps
29.12317,115.94049,gps
29.12885,115.93942,gps
29.11666,115.9511,gps
29.11428,115.95078,gps
29.11152,115.95168,gps
29.11666,115.95135,gps
29.11665,115.94889,gps
29.11931,115.93803,gps
29.12134,115.93794,gps
29.128,115.94156,gps
29.12634,115.94188,gps
29.11793,115.93929,gps
29.12638,115.93999,gps
29.12723,115.94235,gps
29.12285,115.93737,gps
29.12034,115.93764,gps
29.1242,115.93934,gps
29.12091,115.93823,gps
29.12397,115.93891,gps
29.11601,115.94849,gps
29.1167,115.93755,gps
29.13661,115.93963,gps
29.11143,115.94945,gps
29.11057,115.94986,gps
29.15176,115.95978,gps
29.11573,115.94841,gps
29.10169,115.95049,gps
29.07813,116.06857,gps
29.15354,115.95738,gps
29.15471,115.94414,gps
29.13169,115.94526,gps
29.15421,116.15014,gps
29.23152,116.32624,gps
29.22857,116.32246,gps
29.15501,116.15666,gps
29.23287,116.32627,gps
29.23331,116.3263,gps
29.23312,116.326,gps
29.1571,116.1538,gps
29.20107,116.37022,gps
29.19878,116.36913,gps
29.19726,116.36726,gps
29.1005,116.12444,gps
29.08695,116.08886,gps
29.05215,116.12936,gps
29.0341,116.18305,gps
29.03316,116.18225,gps
29.02151,116.25697,gps
29.01969,116.25694,gps
29.02696,116.18242,gps
28.91909,116.27807,gps
29.01676,116.24982,gps
29.02723,116.18264,gps
29.01953,116.24986,gps
29.01944,116.25365,gps
29.01637,116.24907,gps
29.02933,116.18174,gps
29.02064,116.2585,gps
29.02023,116.25919,gps
29.0193,116.25222,gps
29.03361,116.18301,gps
33.33569,120.68987,gps
33.3381,120.69533,gps
33.34024,120.69852,gps
33.33802,120.69556,gps
33.29662,120.69881,gps
33.33759,120.69498,gps
33.31798,120.69746,gps
33.29568,120.69887,gps
33.33776,120.69273,gps
33.34256,120.69287,gps
33.29618,120.70082,gps
33.34301,120.68259,gps
33.29726,120.69883,gps
33.29718,120.69873,gps
33.34282,120.70524,gps
33.33718,120.69334,gps
33.29712,120.69888,gps
33.34031,120.70499,gps
33.33772,120.69527,gps
33.33764,120.69551,gps
33.29731,120.69878,gps
33.35187,120.72301,gps
33.33816,120.69657,gps
33.29665,120.69907,gps
33.34025,120.70238,gps
33.31473,120.69851,gps
33.34332,120.70747,gps
33.34552,120.66132,gps
33.34536,120.66215,gps
33.35139,120.73131,gps
30.50703,117.29763,gps
30.50738,117.29797,gps
30.43391,117.20454,gps
30.43341,117.20471,gps
30.43361,117.20502,gps
30.43435,117.20601,gps
30.41229,117.22663,gps
30.41119,117.21786,gps
30.43405,117.20426,gps
30.43394,117.20401,gps
30.40906,117.22353,gps
30.41097,117.21776,gps
30.4093,117.21964,gps
30.40966,117.22331,gps
30.40901,117.22016,gps
30.40912,117.22117,gps
30.40869,117.2204,gps
30.41076,117.22186,gps
30.40934,117.22297,gps
30.43361,117.20421,gps
30.40841,117.2238,gps
30.41206,117.22206,gps
30.41136,117.22344,gps
30.41069,117.21753,gps
30.43371,117.20377,gps
30.43346,117.20397,gps
30.4332,117.20386,gps
30.41628,117.14877,gps
29.56062,116.19217,gps
29.61225,116.18925,gps
29.57171,116.19126,gps
29.57158,116.18855,gps
29.30773,116.45928,gps
29.31953,116.4685,gps
29.3021,116.46174,gps
29.31949,116.46835,gps
29.2816,116.44991,gps
29.30737,116.46008,gps
29.28262,116.45171,gps
29.30112,116.46057,gps
29.28166,116.44983,gps
29.30228,116.46176,gps
29.31901,116.46944,gps
29.31914,116.46987,gps
29.31968,116.46959,gps
29.32067,116.46883,gps
29.31948,116.46867,gps
29.31948,116.46889,gps
29.32,116.46873,gps
29.31957,116.46872,gps
29.31947,116.46867,gps
29.32085,116.46857,gps
29.31949,116.46851,gps
29.31902,116.46821,gps
29.32066,116.46874,gps
29.3195,116.46867,gps
29.31944,116.46893,gps
29.13308,115.94002,gps
29.13144,115.94086,gps
28.74342,116.82578,gps
28.87933,116.83432,gps
28.87813,116.83593,gps
28.87846,116.83642,gps
28.87791,116.83577,gps
28.87945,116.83444,gps
28.87922,116.83426,gps
28.87574,116.83778,gps
28.84251,116.90456,gps
28.83953,116.9001,gps
28.93671,116.66565,gps
28.92642,116.67026,gps
28.93565,116.65598,gps
29.20743,116.55378,gps
29.1335,116.52913,gps
29.20625,116.55232,gps
29.13499,116.53194,gps
29.1711,116.62538,gps
28.89724,116.70225,gps
28.85579,116.8022,gps
28.89775,116.70224,gps
28.88744,116.86408,gps
28.89633,116.70287,gps
28.85726,116.8028,gps
28.8584,116.77835,gps
28.85614,116.80341,gps
28.85861,116.77824,gps
28.85697,116.80177,gps
28.85848,116.77822,gps
28.85605,116.80285,gps
28.85607,116.80317,gps
28.85604,116.80332,gps
28.85597,116.80318,gps
28.85613,116.80285,gps
28.85617,116.80337,gps
28.8563,116.80343,gps
28.86036,116.77738,gps
28.85631,116.80334,gps
28.85987,116.77789,gps
28.85596,116.80243,gps
28.86037,116.77744,gps
28.85993,116.77779,gps
28.85909,116.77781,gps
28.85937,116.77784,gps
28.89604,116.70094,gps
28.89679,116.69909,gps
28.89845,116.70204,gps
28.85862,116.77808,gps
28.90994,116.73017,gps
28.89613,116.70072,gps
28.90125,116.58241,gps
28.80859,116.56331,gps
28.80893,116.5631,gps
28.90204,116.58102,gps
29.80953,116.49604,gps
29.80913,116.49587,gps
29.81071,116.4949,gps
29.81114,116.49554,gps
29.80943,116.48983,gps
29.8196,116.47702,gps
29.82076,116.46867,gps
29.82073,116.47579,gps
29.82061,116.47643,gps
29.81922,116.46962,gps
29.82091,116.47548,gps
29.82059,116.47601,gps
29.82052,116.47617,gps
29.82089,116.47556,gps
29.82049,116.47598,gps
29.82051,116.47593,gps
29.81907,116.47973,gps
29.8194,116.47868,gps
29.82017,116.4773,gps
29.82199,116.47536,gps
29.82076,116.47536,gps
29.82084,116.4754,gps
29.81754,116.49433,gps
29.81756,116.49569,gps
29.8202,116.47552,gps
29.81934,116.47497,gps
29.82763,116.47552,gps
29.82043,116.47729,gps
29.82602,116.47203,gps
29.81182,116.4736,gps
29.83343,116.47525,gps
29.83176,116.48009,gps
29.83263,116.48132,gps
29.82688,116.48859,gps
29.81466,116.49538,gps
29.812,116.49504,gps
29.82711,116.48857,gps
29.82698,116.48874,gps
29.82217,116.50137,gps
29.81449,116.49656,gps
29.82704,116.48875,gps
29.82701,116.48875,gps
29.82283,116.50268,gps
29.81521,116.49677,gps
29.82629,116.48927,gps
29.82726,116.4882,gps
29.82043,116.46872,gps
29.8264,116.47208,gps
29.82409,116.47582,gps
29.82441,116.47495,gps
29.82226,116.46828,gps
29.81738,116.47211,gps
29.81219,116.47742,gps
29.82897,116.48654,gps
29.81277,116.49565,gps
29.81163,116.49415,gps
29.80385,116.50026,gps
29.82648,116.49022,gps
29.81636,116.49582,gps
29.8154,116.49477,gps
29.82632,116.4888,gps
29.81608,116.49398,gps
29.827,116.48869,gps
29.82709,116.48858,gps
29.82659,116.48891,gps
29.82689,116.48911,gps
29.827,116.48842,gps
29.84841,116.51916,gps
29.85055,116.50616,gps
29.23601,116.48886,gps
29.23575,116.48857,gps
29.20189,116.5248,gps
29.22755,116.52843,gps
29.16998,116.51927,gps
29.01694,116.44482,gps
29.64432,116.19586,gps
29.63511,116.19648,gps
29.65073,116.19088,gps
29.66541,116.18479,gps
29.67977,116.20668,gps
29.68054,116.2065,gps
29.67973,116.20614,gps
29.67913,116.2069,gps
29.67058,116.2124,gps
29.6801,116.20657,gps
29.67961,116.2068,gps
29.68304,116.20578,gps
29.67125,116.21188,gps
29.67885,116.18887,gps
29.67788,116.18867,gps
29.6816,116.20665,gps
29.67151,116.21224,gps
29.67895,116.18845,gps
29.67652,116.19011,gps
29.67841,116.2077,gps
29.67714,116.20918,gps
29.67644,116.18683,gps
29.67455,116.18559,gps
29.68287,116.20433,gps
29.67888,116.20773,gps
29.67879,116.18733,gps
29.67406,116.18627,gps
29.68156,116.20607,gps
29.67014,116.21305,gps
29.67294,116.20963,gps
29.67401,116.18674,gps
30.52694,113.31446,gps
30.52555,113.31303,gps
30.52205,113.32584,gps
30.52563,113.31333,gps
30.5261,113.31337,gps
30.52725,113.31309,gps
30.52628,113.31227,gps
30.53024,113.30169,gps
30.5264,113.3119,gps
30.52979,113.3018,gps
30.52659,113.3139,gps
30.53406,113.30279,gps
30.5263,113.31207,gps
30.52836,113.30086,gps
30.52588,113.31161,gps
30.52483,113.3168,gps
30.52584,113.31348,gps
30.52388,113.31652,gps
30.52545,113.3132,gps
30.52826,113.3011,gps
30.52544,113.31312,gps
30.52873,113.30667,gps
30.52545,113.31329,gps
30.52944,113.30273,gps
30.52552,113.31344,gps
30.52807,113.30088,gps
30.53853,113.31609,gps
30.52899,113.30692,gps
30.52817,113.30643,gps
30.52641,113.31377,gps
30.52007,113.32544,gps
30.52129,113.33376,gps
30.59734,113.39728,gps
28.65301,116.39706,gps
28.65286,116.39715,gps
28.79953,116.3097,gps
28.65293,116.39708,gps
28.65393,116.39621,gps
28.65184,116.39263,gps
28.66707,116.37078,gps
28.65302,116.39051,gps
28.65284,116.39697,gps
28.66645,116.37083,gps
28.70256,116.35128,gps
28.6666,116.37133,gps
28.6518,116.39294,gps
28.66688,116.37128,gps
28.69558,116.32706,gps
28.64096,116.39785,gps
28.65357,116.39578,gps
28.69716,116.32814,gps
28.65198,116.39268,gps
28.65404,116.3959,gps
28.65372,116.39565,gps
28.66697,116.37074,gps
28.65392,116.39594,gps
28.65381,116.3958,gps
28.66668,116.36984,gps
28.69558,116.32565,gps
28.65195,116.39368,gps
28.66965,116.39605,gps
28.63892,116.3848,gps
28.69633,116.32674,gps
28.62117,116.37969,gps
28.65366,116.39558,gps
28.66699,116.37072,gps
28.66706,116.3709,gps
28.66651,116.36974,gps
28.66698,116.37105,gps
28.66674,116.36989,gps
28.66632,116.36972,gps
28.65417,116.39598,gps
28.66694,116.37112,gps
28.66651,116.3709,gps
28.68192,116.34467,gps
28.66665,116.37017,gps
28.65171,116.39287,gps
28.67927,116.34591,gps
28.66708,116.37054,gps
28.66957,116.39588,gps
28.63894,116.3857,gps
28.63902,116.38486,gps
28.62411,116.40089,gps
28.66648,116.37039,gps
28.66706,116.37132,gps
28.66682,116.3702,gps
28.67858,116.34641,gps
28.67882,116.34635,gps
28.67965,116.34658,gps
28.88677,116.3344,gps
28.88056,116.32683,gps
28.88063,116.32653,gps
28.88069,116.32652,gps
28.88064,116.32681,gps
28.88793,116.3326,gps
28.88064,116.3265,gps
28.88069,116.32683,gps
28.88063,116.32663,gps
28.88076,116.32674,gps
28.88058,116.32657,gps
28.88071,116.32628,gps
28.88716,116.33373,gps
28.88813,116.3328,gps
28.88076,116.32671,gps
28.88052,116.32649,gps
28.88687,116.33462,gps
28.88071,116.3268,gps
28.88078,116.32755,gps
28.88103,116.32788,gps
28.88861,116.33131,gps
28.88833,116.33234,gps
28.88064,116.32672,gps
28.88717,116.33411,gps
28.88733,116.33389,gps
28.88772,116.32914,gps
28.88132,116.32961,gps
28.88828,116.3326,gps
28.88774,116.33324,gps
28.8814,116.32999,gps
28.8812,116.32932,gps
28.88149,116.32898,gps
28.88688,116.33369,gps
28.88696,116.33317,gps
28.88283,116.3298,gps
28.88298,116.32963,gps
28.88706,116.33421,gps
28.88917,116.33489,gps
28.88136,116.32962,gps
28.88137,116.32904,gps
28.90507,116.31853,gps
28.89839,116.31769,gps
28.88405,116.334,gps
28.88148,116.33028,gps
28.90479,116.3186,gps
28.89718,116.31681,gps
28.88669,116.33755,gps
28.88151,116.33,gps
28.8982,116.31771,gps
28.88436,116.33613,gps
28.88386,116.33421,gps
28.88311,116.33067,gps
28.88415,116.33256,gps
28.88419,116.33492,gps
28.88053,116.32483,gps
28.882,116.32832,gps
28.88409,116.33313,gps
28.89806,116.3178,gps
28.88253,116.32928,gps
28.88257,116.3292,gps
28.90981,116.33311,gps
28.88692,116.3345,gps
28.88256,116.32932,gps
28.88262,116.32933,gps
28.88315,116.32461,gps
28.88602,116.33451,gps
28.88428,116.33331,gps
28.83236,116.33327,gps
28.82608,116.32823,gps
28.82609,116.32836,gps
28.82179,116.328,gps
28.83344,116.3333,gps
28.82233,116.32835,gps
28.82459,116.32719,gps
28.82668,116.32777,gps
28.82654,116.32778,gps
28.82078,116.3292,gps
28.82108,116.32934,gps
28.82397,116.32676,gps
28.82471,116.32716,gps
28.82816,116.32927,gps
28.8208,116.3301,gps
28.66692,116.37128,gps
28.6671,116.37132,gps
28.7184,116.39584,gps
29.14351,116.15897,gps
29.65098,116.19342,gps
29.65039,116.19223,gps
29.65487,116.19003,gps
29.66481,116.19144,gps
29.70208,116.17995,gps
29.69618,116.17781,gps
29.63053,116.19183,gps
29.624,116.18932,gps
29.65104,116.19212,gps
29.63387,116.19623,gps
29.61863,116.18748,gps
29.62087,116.18944,gps
29.62996,116.19166,gps
29.63332,116.19566,gps
29.62397,116.18931,gps
29.62235,116.18803,gps
29.64245,116.18584,gps
29.65479,116.19577,gps
29.65653,116.18802,gps
29.66002,116.18301,gps
29.65922,116.18843,gps
29.65219,116.19235,gps
29.65895,116.1878,gps
29.65874,116.18521,gps
29.67086,116.19146,gps
29.65215,116.194,gps
29.65829,116.18808,gps
29.6582,116.18559,gps
29.65987,116.18771,gps
29.65484,116.18749,gps
29.66034,116.18749,gps
29.65945,116.1867,gps
27.6237,120.6642,gps
27.62151,120.66905,gps
27.62292,120.66447,gps
27.52036,120.64893,gps
29.97718,114.25214,gps
29.97697,114.25203,gps
29.97939,114.2464,gps
29.98006,114.24609,gps
29.98001,114.24618,gps
29.97997,114.24734,gps
29.98103,114.24802,gps
29.98008,114.24723,gps
29.98045,114.24733,gps
29.96821,114.16988,gps
29.87272,114.02241,gps
29.87218,114.02196,gps
29.87243,114.02232,gps
29.96615,114.17001,gps
29.86577,115.27764,gps
29.84488,115.29903,gps
29.86316,115.27849,gps
29.84459,115.29966,gps
29.86176,115.27938,gps
29.84467,115.29949,gps
29.86351,115.27847,gps
29.84469,115.29943,gps
29.84485,115.29901,gps
29.84452,115.29847,gps
29.8705,115.27754,gps
29.65045,116.19221,gps
29.65154,116.19624,gps
29.64373,116.19054,gps
29.60803,116.18404,gps
29.60899,116.18302,gps
29.65127,116.19058,gps
29.65021,116.18945,gps
